23805,0110,HOMICIDE,2018-02-02T21:51:00.000,True,41.737260844,-87.649730029,60620
11222315,1153,DECEPTIVE PRACTICE,2018-02-02T14:00:00.000,False,,,
11222294,0810,THEFT,2018-02-02T11:50:00.000,False,,,
23804,0110,HOMICIDE,2018-02-02T22:25:00.000,False,41.877369643,-87.701415852,60612
11221411,0820,THEFT,2018-02-02T06:45:00.000,False,,,
23809,0110,HOMICIDE,2018-02-03T21:03:00.000,True,41.779232785,-87.685346466,60629
11223720,1153,DECEPTIVE PRACTICE,2018-02-03T12:40:00.000,False,,,
